question,model_answer,context
Is a Shell an anatomical part of a peach?,"No. 

The context refers to removing the ""pit"" and ""skin"" of a peach, indicating the shell is not part of the fruit.","['Bring a large pot of water to a boil.\nUsing the tip of a paring knife, make a shallow X in the bottom of each peach.\nAdd the peaches, one at a time, to the boiling water and cook for 1 minute.\nRemove the peach from the water and plunge into a bowl of ice water.\nRepeat with the remaining peaches.\nPeel off the skins, then pit the fruit and quarter the flesh.\nIn another large pot, combine 3 cups water and the sugar and bring to a boil.\nAdd the peaches and simmer until just soft.', '1.\nHeat oven to 350 degrees.\nHalve and pit 6 peaches-, place peach halves, cut side up, in a buttered baking dish just large sufficient to hold them comfortably-, set aside.\n2.\nGrind cookies in a food processor-, transfer crumbs to a small bowl.\n3.\nPeel and pit another peach-, process to a smooth puree.\nTransfer puree to a medium bowl-, fold in sugar, egg yolk, and cookie crumbs.\nSpoon a portion of filling into each peach half.\n4.\nBake till peaches are tender, about 1 hour.', 'Cut into 2 inch squares.\nLay squares in a patchwork pattern over peach mixture.\nWhisk together egg and water.\nBrush over crust.\nSprinkle with sanding sugar if desired.\nBake 40 to 55 minutes.\nCool 1 hour.']"
Is a Peel an anatomical part of a peach?,Yes.,"['Bring a large pot of water to a boil.\nUsing the tip of a paring knife, make a shallow X in the bottom of each peach.\nAdd the peaches, one at a time, to the boiling water and cook for 1 minute.\nRemove the peach from the water and plunge into a bowl of ice water.\nRepeat with the remaining peaches.\nPeel off the skins, then pit the fruit and quarter the flesh.\nIn another large pot, combine 3 cups water and the sugar and bring to a boil.\nAdd the peaches and simmer until just soft.', 'These are the ingredients.\nDissolve 2.5 g of gelatin in 35 ml of hot water, and add 15 ml of syrup and the umeshu (plum wine).\nMix together, then add the food colouring to make a dark blue colour, and pour into the mould.\nChill in the fridge.\nGet 1/2 of a peach, and cut it into a moon shape using a circle cookie cutter.\nAdjust the thickness with a kitchen knife.\nRemove the cooled jelly from the fridge, and decorate it with the moon and star-shaped sprinkles.', '1.\nHeat oven to 350 degrees.\nHalve and pit 6 peaches-, place peach halves, cut side up, in a buttered baking dish just large sufficient to hold them comfortably-, set aside.\n2.\nGrind cookies in a food processor-, transfer crumbs to a small bowl.\n3.\nPeel and pit another peach-, process to a smooth puree.\nTransfer puree to a medium bowl-, fold in sugar, egg yolk, and cookie crumbs.\nSpoon a portion of filling into each peach half.\n4.\nBake till peaches are tender, about 1 hour.']"
Is a Stem an anatomical part of a peach?,No.,"['Bring a large pot of water to a boil.\nUsing the tip of a paring knife, make a shallow X in the bottom of each peach.\nAdd the peaches, one at a time, to the boiling water and cook for 1 minute.\nRemove the peach from the water and plunge into a bowl of ice water.\nRepeat with the remaining peaches.\nPeel off the skins, then pit the fruit and quarter the flesh.\nIn another large pot, combine 3 cups water and the sugar and bring to a boil.\nAdd the peaches and simmer until just soft.', 'These are the ingredients.\nDissolve 2.5 g of gelatin in 35 ml of hot water, and add 15 ml of syrup and the umeshu (plum wine).\nMix together, then add the food colouring to make a dark blue colour, and pour into the mould.\nChill in the fridge.\nGet 1/2 of a peach, and cut it into a moon shape using a circle cookie cutter.\nAdjust the thickness with a kitchen knife.\nRemove the cooled jelly from the fridge, and decorate it with the moon and star-shaped sprinkles.', 'Slice peaches into bite size pieces.\nIn large bowl combine all fruit.\nMix together gently, set aside.\nFor Sauce:.\nCombine all ingredients in another large bowl.\nBeat with a wire whisk until smooth, mixture will thicken.\nGently fold fruit into sauce.\nCover and chill for 3 or 4 hours before serving.']"
"When cutting a peach, what tool should be used?",Paring knife,"['Slice peaches into bite size pieces.\nIn large bowl combine all fruit.\nMix together gently, set aside.\nFor Sauce:.\nCombine all ingredients in another large bowl.\nBeat with a wire whisk until smooth, mixture will thicken.\nGently fold fruit into sauce.\nCover and chill for 3 or 4 hours before serving.', 'Bring a large pot of water to a boil.\nUsing the tip of a paring knife, make a shallow X in the bottom of each peach.\nAdd the peaches, one at a time, to the boiling water and cook for 1 minute.\nRemove the peach from the water and plunge into a bowl of ice water.\nRepeat with the remaining peaches.\nPeel off the skins, then pit the fruit and quarter the flesh.\nIn another large pot, combine 3 cups water and the sugar and bring to a boil.\nAdd the peaches and simmer until just soft.', '1.\nHeat oven to 350 degrees.\nHalve and pit 6 peaches-, place peach halves, cut side up, in a buttered baking dish just large sufficient to hold them comfortably-, set aside.\n2.\nGrind cookies in a food processor-, transfer crumbs to a small bowl.\n3.\nPeel and pit another peach-, process to a smooth puree.\nTransfer puree to a medium bowl-, fold in sugar, egg yolk, and cookie crumbs.\nSpoon a portion of filling into each peach half.\n4.\nBake till peaches are tender, about 1 hour.']"
Is a Core an anatomical part of a pepper?,Yes.,"[""To make your own, place whole peppers over gas burner or under the broiler.\nRotate pepper until entire skin is blackened and blistered.\nPut into zippered plastic bag to cool.\nPeel off black skins, then core and seed.\nBy keeping the peppers whole during this process, you'll retain the wonderful juices."", 'Peel peppers and place in a blender.\nAdd feta, reserved pepper liquid, and remaining 1 tablespoon olive oil, and season with salt and freshly ground black pepper.\nBlend on high until smooth, about 1 minute.\nServe with toasted pita wedges or assorted crackers.', 'Finely chop about half of one cucumber and half of the bell pepper and set aside.\nCoarsely chop the rest and place in a food processor along with the lettuce, scallions, and cilantro.\nProcess until pureed, with a little texture remaining.\nTransfer to a large serving container.\nStir in the reserved cucumber and bell pepper, followed by the salsa verde, chili pepper, lime juice, cumin, sour cream, and 1 cup rice milk.\nStir well to combine.']"
Is a Shell an anatomical part of a pepper?,No.,"['Decorate with the pesto and the remaining 1 Tbsp.\nbell peppers.\nServe as a spread with RITZ Crackers.', 'Peel peppers and place in a blender.\nAdd feta, reserved pepper liquid, and remaining 1 tablespoon olive oil, and season with salt and freshly ground black pepper.\nBlend on high until smooth, about 1 minute.\nServe with toasted pita wedges or assorted crackers.', ""To make your own, place whole peppers over gas burner or under the broiler.\nRotate pepper until entire skin is blackened and blistered.\nPut into zippered plastic bag to cool.\nPeel off black skins, then core and seed.\nBy keeping the peppers whole during this process, you'll retain the wonderful juices.""]"
Is a Peel an anatomical part of a pepper?,Yes.,"['Peel peppers and place in a blender.\nAdd feta, reserved pepper liquid, and remaining 1 tablespoon olive oil, and season with salt and freshly ground black pepper.\nBlend on high until smooth, about 1 minute.\nServe with toasted pita wedges or assorted crackers.', ""To make your own, place whole peppers over gas burner or under the broiler.\nRotate pepper until entire skin is blackened and blistered.\nPut into zippered plastic bag to cool.\nPeel off black skins, then core and seed.\nBy keeping the peppers whole during this process, you'll retain the wonderful juices."", 'Chop all peppers (raw).\nChop tomatoes.\nChop cilantro.\nAdd in to remaining ingredients.\nChill for 1 hour.\nServes many who can take it.']"
Is a Stem an anatomical part of a pepper?,"No. 

The context refers to removing the core and seeds, implying the stem is discarded.","['Peel peppers and place in a blender.\nAdd feta, reserved pepper liquid, and remaining 1 tablespoon olive oil, and season with salt and freshly ground black pepper.\nBlend on high until smooth, about 1 minute.\nServe with toasted pita wedges or assorted crackers.', 'Decorate with the pesto and the remaining 1 Tbsp.\nbell peppers.\nServe as a spread with RITZ Crackers.', ""To make your own, place whole peppers over gas burner or under the broiler.\nRotate pepper until entire skin is blackened and blistered.\nPut into zippered plastic bag to cool.\nPeel off black skins, then core and seed.\nBy keeping the peppers whole during this process, you'll retain the wonderful juices.""]"
"What is the edibility of a pepper's Stem - can it be eaten, should it be avoided or must it be avoided?",The provided text focuses on preparing pepper flesh for recipes and doesn't mention the edibility of stems.,"['Peel peppers and place in a blender.\nAdd feta, reserved pepper liquid, and remaining 1 tablespoon olive oil, and season with salt and freshly ground black pepper.\nBlend on high until smooth, about 1 minute.\nServe with toasted pita wedges or assorted crackers.', 'Enjoy!\nNote: The amount of pepper you use and whether you seed and de-vein the fresh ones depends on how spicy you like your food.\nAlso, the type of pepper you use will impact the taste of your sauce, so play around.\nIve used everything from red jalapenos to (fewer) scotch bonnets.', ""Finely cut up the dried red chili peppers with a pair of kitchen scissors.\nCut them into thin pieces at an angle as shown.\nYour hands may burn from the oil coating the surface of the peppers, so I recommend wearing gloves; watch TV while cutting, since it takes a bit of time.\nRemove as many seeds as possible.\nWith your hand covered in a plastic bag, rub the cut peppers together to release the seeds; they'll filter through the colander.""]"
"When cutting a pepper, what tool should be used?",A knife or kitchen scissors.,"['With 1 1/4 to 1 1/2 inch star-shaped cutter, cut 2 stars from yellow bell pepper,; place 1 on top of each tree.\nChop remaining bell pepper; sprinkle over trees.\nSprinkle with parsley.\nServe immediately, or refrigerate until serving time.\nMakes 2 trees (16 servings each).', 'Chop all peppers (raw).\nChop tomatoes.\nChop cilantro.\nAdd in to remaining ingredients.\nChill for 1 hour.\nServes many who can take it.', ""Finely cut up the dried red chili peppers with a pair of kitchen scissors.\nCut them into thin pieces at an angle as shown.\nYour hands may burn from the oil coating the surface of the peppers, so I recommend wearing gloves; watch TV while cutting, since it takes a bit of time.\nRemove as many seeds as possible.\nWith your hand covered in a plastic bag, rub the cut peppers together to release the seeds; they'll filter through the colander.""]"
Is a Core an anatomical part of a pineapple?,Yes.,"['Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', 'Stir in drained pineapple, mix well.\nPour over cooled crust.\nSprinkle with reserved crumbs.\nCover and refrigerate before serving.', 'Slice the pineapple and remove outer skin and core.\ncut into chunks.\nChop up onions, pepper, chilli, mushrooms and add to a large pot.\nCrush garlic cloves and add to the pot.\nSlice up bacon and fry until crisp.\nIn the meantime, add some oil to the pot and fry the onions etc.\nfor about 5 minutes until just starting to brown.\nAdd the crispy bacon to the fried onions.\nAdd the cubed chicken and fry for a further 5 minutes or so.\nPour the chicken stock into the pot and add hoi-sin sauce.']"
"What is the edibility of a pineapple's Core - can it be eaten, should it be avoided or must it be avoided?",The core should be removed.,"['Stir in drained pineapple, mix well.\nPour over cooled crust.\nSprinkle with reserved crumbs.\nCover and refrigerate before serving.', 'Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', 'Drain the juice from the pineapple into a 1 qt.\nsaucepan; set pineapple aside.\nAdd raisins to the juice and heat to boiling; remove pan from heat and let stand until raisins are plump and cooled- about 15 minutes.\nHeat oven to 325 degrees.\nGrease and flour a 10"" Bundt pan or another tube pan.\nIn a large bowl, combine the flour, brown sugar, baking powder, baking soda, cinnamon, nutmeg, and salt.\nStir in sweet potatoes until well mixed.']"
Is a Shell an anatomical part of a pineapple?,Yes.,"['Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', '(Flavors)\nPistachio and liquid removed pineapple\nOr possibly orange and oranges\nOr possibly strawberry and berries\nMix and chill, or possibly freeze.', 'Stir in drained pineapple, mix well.\nPour over cooled crust.\nSprinkle with reserved crumbs.\nCover and refrigerate before serving.']"
Is a Peel an anatomical part of a pineapple?,Yes.,"['(Flavors)\nPistachio and liquid removed pineapple\nOr possibly orange and oranges\nOr possibly strawberry and berries\nMix and chill, or possibly freeze.', 'Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', 'Slice the pineapple and remove outer skin and core.\ncut into chunks.\nChop up onions, pepper, chilli, mushrooms and add to a large pot.\nCrush garlic cloves and add to the pot.\nSlice up bacon and fry until crisp.\nIn the meantime, add some oil to the pot and fry the onions etc.\nfor about 5 minutes until just starting to brown.\nAdd the crispy bacon to the fried onions.\nAdd the cubed chicken and fry for a further 5 minutes or so.\nPour the chicken stock into the pot and add hoi-sin sauce.']"
"What is the edibility of a pineapple's Peel - can it be eaten, should it be avoided or must it be avoided?","The provided context suggests pineapple peel is not eaten, as recipes focus on the fruit itself.","['Stir in drained pineapple, mix well.\nPour over cooled crust.\nSprinkle with reserved crumbs.\nCover and refrigerate before serving.', 'Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', 'Drain the juice from the pineapple into a 1 qt.\nsaucepan; set pineapple aside.\nAdd raisins to the juice and heat to boiling; remove pan from heat and let stand until raisins are plump and cooled- about 15 minutes.\nHeat oven to 325 degrees.\nGrease and flour a 10"" Bundt pan or another tube pan.\nIn a large bowl, combine the flour, brown sugar, baking powder, baking soda, cinnamon, nutmeg, and salt.\nStir in sweet potatoes until well mixed.']"
Is a Stem an anatomical part of a pineapple?,"Yes. The instructions mention cutting out the fruit and leaving the shell intact, implying the shell is the stem.","['Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', '(Flavors)\nPistachio and liquid removed pineapple\nOr possibly orange and oranges\nOr possibly strawberry and berries\nMix and chill, or possibly freeze.', 'Drain pineapple, reserving 1 cup of juice in a small saucepan and set pineapple aside.\nTo saucepan, add sugar, flour, eggs, orange juice, lemon juice and oil.\nBring to a boil, stirring constantly.\nBoil for 1 minute, remove from heat and let cool.\nIn a large bowl, combine drained pineapple, fruit cocktail, oranges and bananas.\nFold in whipped cream and cooled sauce.\nChill for several hours.']"
"When cutting a pineapple, what tool should be used?",A knife.,"['Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', 'Cut and cube in small pieces pineapple and avocado.\nCut cucumber lenghtwise, cutting rounds and seeding with small spoon.\nIn large bowl add pineapple, avocado and cucumber.\nIn small bowl mix onion, salt, pepper, oilive oil and freshly squeezed lemon juice, whisk well.\nPour over pineapple, avocado and cucumbers, tossing well.\nRefrigerate for 15-20 minutes.', 'Grill, turning once, 6-8 minutes or until pineapple starts to brown.\nCoarsely chop pineapple; place into bowl.\nAdd red pepper, jalapeno pepper and salt; toss lightly.\nServe with sliced pork.\n*Substitute 1 (20-ounce) can pineapple slices packed in juice, drained.']"
"When peeling a pineapple, what tool should be used?",A knife.,"['Cut pineapple including crown in half lengthwise.\nCut out fruit leaving shell intact.\nRemove core and cut fruit into chunks.\nToss pineapple with remaining ingredients EXCEPT the rum.\nPlace pineapple shells on micro safe platter or dish.\nFill with fruit mixture.\nCover with wax paper, and micro on high for 10-12 minutes, check for pineapple doneness it needs to be warm enough to develop flavor in order to be flamed.\nIf probe is available set to 120 degrees.\nRemove from microwave when done.', 'Drain the juice from the pineapple into a 1 qt.\nsaucepan; set pineapple aside.\nAdd raisins to the juice and heat to boiling; remove pan from heat and let stand until raisins are plump and cooled- about 15 minutes.\nHeat oven to 325 degrees.\nGrease and flour a 10"" Bundt pan or another tube pan.\nIn a large bowl, combine the flour, brown sugar, baking powder, baking soda, cinnamon, nutmeg, and salt.\nStir in sweet potatoes until well mixed.', 'Add the pineapple, red bell pepper and habanero.\nContinue to saute until the pineapple is soft, about 7 minutes, stirring frequently.\nAdd the vinegar and the sugar.\nBring the mixture to a boil.\nIn a small bowl combine the cornstarch and water and whisk until smooth.\nStir the slurry into the pineapple mixture and return mixture to a boil.\nContinue to cook for 4 minutes, stirring constantly.\nRemove from the heat and cool completely.\nStore in an airtight container until ready to use.']"
Is a Core an anatomical part of a pumpkin?,"No. 

The context refers to pumpkin pulp and seeds, but not a core.","['Preheat the oven to 450 degrees.\nCut the base of the pumpkin so that it will sit steadily.\nCut off the top to create a lid and set aside.\nScrape out the pulp and seeds.\nSpray the cavity with olive oil and rub it with the garlic.\nPlace the lid back on the pumpkin, wrap in aluminum foil and bake on a sheet for 20 minutes.\nMeanwhile, season the vegetable or chicken broth with salt and pepper and warm.', ""Pie : Preheat oven to 350 degrees, racks in the middle.\nPuree 1 1/2 cups of the toasted hazelnuts in a food processor until they turn into a hazelnut paste, past the 'crumble' stage.\nSet aside.\nChop the remaining 1/2 cup of hazelnuts and set aside seperately, these will be sprinkled on top after the pie is baked.\nTo make the pumpkin pie filling, whisk together the brown sugar, pumpkin pie spice blend, salt, and arrowroot.\nStir in the pumpkin puree, and vanilla."", 'Stir in the pumpkin puree, and vanilla.\nNow stir in the eggs and coconut milk until just combined.\nSet aside.\nBefore filling the pie crust, crumble the hazelnut paste on top of the pie dough into the pie plate, quickly and gently press it into a thin layer across the bottom creating a layer of hazlenuts that will sit between the dough and the filling.\nUsing the last egg gently brush the decorative edges of the pie dough.\nUse a fork to prick the pie dough a few times to prevent air bubbles.']"
Is a Shell an anatomical part of a pumpkin?,Yes.,"['Preheat the oven to 450 degrees.\nCut the base of the pumpkin so that it will sit steadily.\nCut off the top to create a lid and set aside.\nScrape out the pulp and seeds.\nSpray the cavity with olive oil and rub it with the garlic.\nPlace the lid back on the pumpkin, wrap in aluminum foil and bake on a sheet for 20 minutes.\nMeanwhile, season the vegetable or chicken broth with salt and pepper and warm.', 'Beat egg whites until frothy.\nGradually add the remaining 2 tablespoons honey and continue to beat until the whites form stiff peaks.\nGently, but thoroughly, fold the stiffened whites into the pumpkin mixture.\nSpoon into crust and chill for several hours.\nCook time will include baking the crust and making the filling.', 'Use a large spoon to scoop the stringy pulp from the squash, and place in a medium bowl.\nToss with sauteed vegetables, feta, olives, and basil.\nServe warm.']"
Is a Peel an anatomical part of a pumpkin?,Yes.,"['Using a sharp paring knife cut the peel and pith off with sawing downward strokes so which the orange is completely peeled.\nCut the individual sections out from the membranes.\nPlace in a mixing bowl together with the onion and mint.\nWhen the beets are tender hold them under running water and slip the skins off.\nTrim the stem end, then cut them in half and then into slices.\nAdd in the beet slices to the bowl with the oranges.', 'Preheat the oven to 450 degrees.\nCut the base of the pumpkin so that it will sit steadily.\nCut off the top to create a lid and set aside.\nScrape out the pulp and seeds.\nSpray the cavity with olive oil and rub it with the garlic.\nPlace the lid back on the pumpkin, wrap in aluminum foil and bake on a sheet for 20 minutes.\nMeanwhile, season the vegetable or chicken broth with salt and pepper and warm.', ""Preheat oven to 425\nPlace squash on cutting board.\nCut ends off both sides\nCut squash lengthwise down the center.\nVery carefully!\nIt's hard to cut\nScrape out insides like carving a pumpkin.\nPlace squash halves face up in 9x12 roasting pan (deeper than a cookie sheet).\nAdd 1 tbsp of olive oil and a pinch of salt and pepper to each half.\nThen rub the oil all over the inside and outside of the squash.""]"
"What is the edibility of a pumpkin's Peel - can it be eaten, should it be avoided or must it be avoided?","The context suggests pumpkin peel is not eaten, as recipes focus on the flesh and seeds.","['Heat the oven to 180C/350F/gas mark 4.\nWhisk all the ingredients together, except the fresh ginger, in a large bowl.\nThe pie will be silkier if the pumpkin is as smooth as possible, so pour the filling through a fine strainer (even if you have pushed your puree through one initially).\nTaste the filling.\nAt this point, you can add a little finely grated fresh ginger, along with a good grinding of black pepper to taste.', 'Preheat the oven to 450 degrees.\nCut the base of the pumpkin so that it will sit steadily.\nCut off the top to create a lid and set aside.\nScrape out the pulp and seeds.\nSpray the cavity with olive oil and rub it with the garlic.\nPlace the lid back on the pumpkin, wrap in aluminum foil and bake on a sheet for 20 minutes.\nMeanwhile, season the vegetable or chicken broth with salt and pepper and warm.', 'Fill pumpkins with spinach mixture, and top each with a slice of cheese.\nReturn to the oven for 3 minutes to melt cheese if serving immediately.\nPumpkins may be covered and refrigerated at this point until ready to serve.\nMay be reheated in the microwave for 2 minutes.']"
Is a Stem an anatomical part of a pumpkin?,Yes.,"['Set aside for 5 minutes to cool slightly.\nAdd the rocket leaves to the pumpkin mixture and gently toss until just combined.\nArrange on a serving platter and serve immediately.', 'Place the water in a small dish or shallow plate, and sprinkle the gelatin over it as evenly as you can.\nScoop the pumpkin puree into a bowl and combine with the spices; set aside, covered, in the refrigerator.\nCombine 3 cups of milk, the sugars, and the vanilla in a pot and heat on medium, stirring, until steam comes off the top or the temperature reaches 170F.\nWhile the milk is warming up, whisk together the S&C milk and the egg yolks in a large mixing bowl.', 'Preheat the oven to 450 degrees.\nCut the base of the pumpkin so that it will sit steadily.\nCut off the top to create a lid and set aside.\nScrape out the pulp and seeds.\nSpray the cavity with olive oil and rub it with the garlic.\nPlace the lid back on the pumpkin, wrap in aluminum foil and bake on a sheet for 20 minutes.\nMeanwhile, season the vegetable or chicken broth with salt and pepper and warm.']"
"When cutting a pumpkin, what tool should be used?",A sharp knife.,"['Preheat the oven to 450 degrees.\nCut the base of the pumpkin so that it will sit steadily.\nCut off the top to create a lid and set aside.\nScrape out the pulp and seeds.\nSpray the cavity with olive oil and rub it with the garlic.\nPlace the lid back on the pumpkin, wrap in aluminum foil and bake on a sheet for 20 minutes.\nMeanwhile, season the vegetable or chicken broth with salt and pepper and warm.', ""Preheat oven to 425\nPlace squash on cutting board.\nCut ends off both sides\nCut squash lengthwise down the center.\nVery carefully!\nIt's hard to cut\nScrape out insides like carving a pumpkin.\nPlace squash halves face up in 9x12 roasting pan (deeper than a cookie sheet).\nAdd 1 tbsp of olive oil and a pinch of salt and pepper to each half.\nThen rub the oil all over the inside and outside of the squash."", 'Special equipment: 1-inch circle cutter\nCut potato slices with a 1 to 1 1/2-inch circle cutter and soak in water to remove starch.\nPlace on a rack placed over a shallow pan of water.\nSteam to al dente and set aside to cool.\nUsing a melon baller (ball scoop) scoop out a recess in each disk.\nCook bacon and remove to paper towels to drain.\nPour most of the bacon fat from the pan and add butter over medium heat.\nAdd cabbage and season with black pepper.']"
"When peeling a pumpkin, what tool should be used?",A sharp paring knife,"['Preheat the oven to 450 degrees.\nCut the base of the pumpkin so that it will sit steadily.\nCut off the top to create a lid and set aside.\nScrape out the pulp and seeds.\nSpray the cavity with olive oil and rub it with the garlic.\nPlace the lid back on the pumpkin, wrap in aluminum foil and bake on a sheet for 20 minutes.\nMeanwhile, season the vegetable or chicken broth with salt and pepper and warm.', ""Preheat oven to 425\nPlace squash on cutting board.\nCut ends off both sides\nCut squash lengthwise down the center.\nVery carefully!\nIt's hard to cut\nScrape out insides like carving a pumpkin.\nPlace squash halves face up in 9x12 roasting pan (deeper than a cookie sheet).\nAdd 1 tbsp of olive oil and a pinch of salt and pepper to each half.\nThen rub the oil all over the inside and outside of the squash."", 'Using a sharp paring knife cut the peel and pith off with sawing downward strokes so which the orange is completely peeled.\nCut the individual sections out from the membranes.\nPlace in a mixing bowl together with the onion and mint.\nWhen the beets are tender hold them under running water and slip the skins off.\nTrim the stem end, then cut them in half and then into slices.\nAdd in the beet slices to the bowl with the oranges.']"
Is a Core an anatomical part of a strawberry?,"No. 

The text refers to hollowing out strawberries, indicating they have a cavity, not a core.","['If desired, raspberries could be substituted with strawberries.', 'Preheat the oven to 400F.\nSlice the tops of the berries off just below the stem.\nCut the tips off (about 1/4 inch), so that the berries will sit upright.\nNext, use a small spoon or a melon-ball scoop to hollow out the strawberries, working from their tops, to create a cavity in each one.\nStuff some chocolate into the cavity of each strawberry and place them upright in a baking dish.\nLightly sprinkle the berries with sugar, if using.', 'Let sit for at least 1 minute.\nPour the water into a saucepan and whisk in the agar.\nAdd 1/2 cup of the strawberry puree and bring to a boil over medium-high heat.\nAdd the puree with the gelatin and whisk for at least 1 minute to dissolve the gelatin.\nRemove the pan from the heat and add the remaining 1 cup puree, the sugar, the Triple Sec, and the diced strawberries.\nTaste for sugar and stir in more if needed.\nSkim any froth.']"
Is a Shell an anatomical part of a strawberry?,"No. 

The context refers to a pie ""shell"" which is a pastry crust, not a part of the strawberry.","['Preheat the oven to 400F.\nSlice the tops of the berries off just below the stem.\nCut the tips off (about 1/4 inch), so that the berries will sit upright.\nNext, use a small spoon or a melon-ball scoop to hollow out the strawberries, working from their tops, to create a cavity in each one.\nStuff some chocolate into the cavity of each strawberry and place them upright in a baking dish.\nLightly sprinkle the berries with sugar, if using.', 'You will need one 9 -inch baked pie shell.\nWash, drain and hull strawberries.\nBeat cream cheese with a fork.\nSpread cream cheese over the bottom of the baked pie shell, I found if the shell was a little warm it spread nicely.\nDivide strawberries and put 1/2 onto cream cheese covered pie shell.\nThe recipe called for placing strawberries whole but I quartered mine.\nMash remaining strawberries and measure to make 1 1/2 cups if not add water to make that amount.', 'Garnish ends of filled shells with chopped pistachio nuts.']"
Is a Peel an anatomical part of a strawberry?,"No. 

The context refers to strawberries as a whole fruit, sliced, and pureed. There is no mention of a ""peel"" being separated.","['Slice the strawberries and combine them with sugar, corn starch and red food coloring (if desired).\nMix well.\nIn a medium saucepan cook the strawberry mixture over medium heat until thickened.\nSet aside to cool.\nCream together 2 tablespoons of pineapple syrup and cream cheese.\nSpread mixture in the bottom of the pastry shell.\nSlice the bananas on top of the cream cheese and pour the drained pineapple tidbits over the top of the bananas.', 'Let sit for at least 1 minute.\nPour the water into a saucepan and whisk in the agar.\nAdd 1/2 cup of the strawberry puree and bring to a boil over medium-high heat.\nAdd the puree with the gelatin and whisk for at least 1 minute to dissolve the gelatin.\nRemove the pan from the heat and add the remaining 1 cup puree, the sugar, the Triple Sec, and the diced strawberries.\nTaste for sugar and stir in more if needed.\nSkim any froth.', 'If desired, raspberries could be substituted with strawberries.']"
Is a Stem an anatomical part of a strawberry?,Yes.,"['If desired, raspberries could be substituted with strawberries.', 'Preheat the oven to 400F.\nSlice the tops of the berries off just below the stem.\nCut the tips off (about 1/4 inch), so that the berries will sit upright.\nNext, use a small spoon or a melon-ball scoop to hollow out the strawberries, working from their tops, to create a cavity in each one.\nStuff some chocolate into the cavity of each strawberry and place them upright in a baking dish.\nLightly sprinkle the berries with sugar, if using.', 'In a blender, puree hulled strawberries, simple syrup, lemon juice and rum until smooth.\nStrain through a fine-mesh sieve, pressing seeds to extract as much liquid as possible.\nDiscard seeds.\nAdd simple syrup to taste.\n(optional and this is in addition to the simple syrup you pureed).\nDivide strawberry syrup among 4 tall glasses.\nPour 4 oz club soda into each glass and stir gently to combine.\nDivide strawberry wedges among glassed and top with a small scoop of ice cream each.']"
