question,model_answer,context
"What is the edibility of a peach's Core - can it be eaten, should it be avoided or must it be avoided?",The core of a peach should be avoided.,"[""If you squeeze it, you kind of start with a nice dice of avocado and you don't have to take it out and dice it, it's just pretty much already diced for you when you take it out of the skin. \n \n- [Audience] Peach. \n- This is a peach, and this is how you cut a peach. Two types of peaches, a freestone and a clingstone. \nFreestone peach that I have here, the pit will actually come out just by kind of twisting and a little prying."", ""You're basically gonna pull this away and eat it, spit the seeds out and eat the flesh off of the skin, and that's pretty good. \n \n- [Audience] Apple. \n- This is an apple. Two pieces of equipment, I have a peeler and a knife. \nFirst thing I do is peel the apple. Take the top off with the peeler, in one round ring. \nTake the bottom off in a round ring, and then just take the skin off, okay? \nPeeled, cut my apple in quarters, and then I take the core out. \n \n- [Audience] Dragon fruit."", ""- [Audience] Prickly pear. \n- This is a prickly pear. A prickly pear is basically the fruit from the top of a cactus. \nAll you really need to do is cut off both ends. \nIt's got a beautiful flesh on the inside, and you make a little incision, and the skin should peel right away, and you get this beautiful, beautiful piece of fruit. \nMost people just eat this whole, like this, but you can slice it, and that is prickly pair. \n \n- [Audience] Starfruit.""]"
Is a Shell an anatomical part of a peach?,No.,"[""If you squeeze it, you kind of start with a nice dice of avocado and you don't have to take it out and dice it, it's just pretty much already diced for you when you take it out of the skin. \n \n- [Audience] Peach. \n- This is a peach, and this is how you cut a peach. Two types of peaches, a freestone and a clingstone. \nFreestone peach that I have here, the pit will actually come out just by kind of twisting and a little prying."", ""- [Audience] Prickly pear. \n- This is a prickly pear. A prickly pear is basically the fruit from the top of a cactus. \nAll you really need to do is cut off both ends. \nIt's got a beautiful flesh on the inside, and you make a little incision, and the skin should peel right away, and you get this beautiful, beautiful piece of fruit. \nMost people just eat this whole, like this, but you can slice it, and that is prickly pair. \n \n- [Audience] Starfruit."", ""This or the pomegranate was in the Garden of Eden. \n- [Audience] Whoa. \n- It wasn't an apple, it was a quince or a pomegranate, a little trivia. [laughs] \n \n- [Audience] Cherimoya. \n- This is a cherimoya. I'm just gonna cut this in half, and there's a bunch of black seeds in the center. \nIt has a white kind of creamy flesh, and you kinda gotta pull it away from the seeds to eat it.""]"
Is a Peel an anatomical part of a peach?,Yes.,"[""If you squeeze it, you kind of start with a nice dice of avocado and you don't have to take it out and dice it, it's just pretty much already diced for you when you take it out of the skin. \n \n- [Audience] Peach. \n- This is a peach, and this is how you cut a peach. Two types of peaches, a freestone and a clingstone. \nFreestone peach that I have here, the pit will actually come out just by kind of twisting and a little prying."", ""- [Audience] Prickly pear. \n- This is a prickly pear. A prickly pear is basically the fruit from the top of a cactus. \nAll you really need to do is cut off both ends. \nIt's got a beautiful flesh on the inside, and you make a little incision, and the skin should peel right away, and you get this beautiful, beautiful piece of fruit. \nMost people just eat this whole, like this, but you can slice it, and that is prickly pair. \n \n- [Audience] Starfruit."", ""The skin kind of peels away really nice. I'm gonna take some of the seed pod out. It's got a nice, soft flesh, and exactly like it advertises, it tastes like a cross between a cucumber and a melon. \n \n- [Audience] Quince. \n- This is a quince, kinda looks like a cross between an apple and a pear. \nQuince needs to be processed before you actually eat it, and the way that I do that is I'm gonna cut off both ends and peel.""]"
Is a Stem an anatomical part of a peach?,"No. 

The context discusses stems in relation to broccoli and mandarin oranges, not peaches.","[""If you squeeze it, you kind of start with a nice dice of avocado and you don't have to take it out and dice it, it's just pretty much already diced for you when you take it out of the skin. \n \n- [Audience] Peach. \n- This is a peach, and this is how you cut a peach. Two types of peaches, a freestone and a clingstone. \nFreestone peach that I have here, the pit will actually come out just by kind of twisting and a little prying."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli."", ""- [Audience] Mandarin orange. \n- This is a mandarin. Usually, what I'll do is I'll just get my thumb in there, right where the stem is, and I'll peel it by hand, and then all you really need to do is pull the sections apart and you eat the sections, nothing else to be done. \nMandarin. \n \n- [Audience] Persimmon.""]"
"When cutting a peach, what tool should be used?",A chef knife.,"[""If you squeeze it, you kind of start with a nice dice of avocado and you don't have to take it out and dice it, it's just pretty much already diced for you when you take it out of the skin. \n \n- [Audience] Peach. \n- This is a peach, and this is how you cut a peach. Two types of peaches, a freestone and a clingstone. \nFreestone peach that I have here, the pit will actually come out just by kind of twisting and a little prying."", ""- [Audience] Honeydew. \n- This is a honeydew, and I'm gonna show you how to cut it. What I like to do with honeydews is square off the ends.\nRound things on cutting boards are dangerous and you cut your fingers a lot, and then I use a small chef knife, and I use that with a little slight sawing motion, and then we cut it in half."", ""- [Audience] Use the hammer! Use the hammer! \n- Okay, you guys ready? Again, we're going for maximum, maximum destruction here. Okay, you ready? \n[audience cheering] \nShould've brought a second chef jacket, guys. [Frank laughing] \nI might not have cut every type of fruit today, but if you kind of just look at it and see how it's shaped, you can pretty much figure out  how you wanna cut it every single time.""]"
Is a Core an anatomical part of a pepper?,No.,"[""Pepper, peppers are a large family of vegetables and they can be used in so many different ways. To prep a bell pepper cut it in half lengthways. Take out the seeds and the membrane. \nIt's a little bit bitter. You can just do it with your fingers and then you can decide do you want slices like this to be eaten raw as a snack, as a crudite or larger pieces that you might like to roast to then put on a sandwich or add to a salad."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli."", ""- [Audience] Gooseberries. \nThese are gooseberries. They have this beautiful kind of husk. It actually, when it hangs from the plant, looks kind of like a lantern. \nYou peel the husk away, and you're just basically gonna cut it. \nThey have almost like a citrus-y taste to them, and just a little sour, but it'd be a great condiment for things that are fatty, or even maybe something a little salty.""]"
Is a Shell an anatomical part of a pepper?,No.,"[""Pepper, peppers are a large family of vegetables and they can be used in so many different ways. To prep a bell pepper cut it in half lengthways. Take out the seeds and the membrane. \nIt's a little bit bitter. You can just do it with your fingers and then you can decide do you want slices like this to be eaten raw as a snack, as a crudite or larger pieces that you might like to roast to then put on a sandwich or add to a salad."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli."", ""- [Audience] Gooseberries. \nThese are gooseberries. They have this beautiful kind of husk. It actually, when it hangs from the plant, looks kind of like a lantern. \nYou peel the husk away, and you're just basically gonna cut it. \nThey have almost like a citrus-y taste to them, and just a little sour, but it'd be a great condiment for things that are fatty, or even maybe something a little salty.""]"
Is a Peel an anatomical part of a pepper?,"No. 

The context discusses peeling a quince, not a pepper.","[""Pepper, peppers are a large family of vegetables and they can be used in so many different ways. To prep a bell pepper cut it in half lengthways. Take out the seeds and the membrane. \nIt's a little bit bitter. You can just do it with your fingers and then you can decide do you want slices like this to be eaten raw as a snack, as a crudite or larger pieces that you might like to roast to then put on a sandwich or add to a salad."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli."", ""The skin kind of peels away really nice. I'm gonna take some of the seed pod out. It's got a nice, soft flesh, and exactly like it advertises, it tastes like a cross between a cucumber and a melon. \n \n- [Audience] Quince. \n- This is a quince, kinda looks like a cross between an apple and a pear. \nQuince needs to be processed before you actually eat it, and the way that I do that is I'm gonna cut off both ends and peel.""]"
Is a Stem an anatomical part of a pepper?,"No. 

The context discusses pepper preparation, which involves removing seeds and membrane, not a stem.","[""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli."", ""Pepper, peppers are a large family of vegetables and they can be used in so many different ways. To prep a bell pepper cut it in half lengthways. Take out the seeds and the membrane. \nIt's a little bit bitter. You can just do it with your fingers and then you can decide do you want slices like this to be eaten raw as a snack, as a crudite or larger pieces that you might like to roast to then put on a sandwich or add to a salad."", ""- [Audience] Gooseberries. \nThese are gooseberries. They have this beautiful kind of husk. It actually, when it hangs from the plant, looks kind of like a lantern. \nYou peel the husk away, and you're just basically gonna cut it. \nThey have almost like a citrus-y taste to them, and just a little sour, but it'd be a great condiment for things that are fatty, or even maybe something a little salty.""]"
"What is the edibility of a pepper's Stem - can it be eaten, should it be avoided or must it be avoided?",Pepper stems should be avoided.,"[""Pepper, peppers are a large family of vegetables and they can be used in so many different ways. To prep a bell pepper cut it in half lengthways. Take out the seeds and the membrane. \nIt's a little bit bitter. You can just do it with your fingers and then you can decide do you want slices like this to be eaten raw as a snack, as a crudite or larger pieces that you might like to roast to then put on a sandwich or add to a salad."", ""You can treat it the same way as you would kale or collard greens and I don't really bother taking out the stems if I'm cooking it. Just take off the bottom and then slice it straight across the leaf. \nIf you've got an unwieldy bunch just stack it. It's not very fussy because you're just gonna saute and you're gonna keep cooking until it's wilted down. It does turn a bit brown but it really will mellow out the flavor."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli.""]"
"When cutting a pepper, what tool should be used?",A knife.,"[""Jalapeno pepper, the best way, I think, to cut this is to just go around the seeds, like this, just roll it. The seeds are really spicy. The flesh may or may not be spicy. \nYou really just have to test it by going like this just to see if it's burning your tongue. So you can slice it up like this in long strips and then just dice it and then you can use that in a salsa like that. \nAnd that's peppers."", ""Pepper, peppers are a large family of vegetables and they can be used in so many different ways. To prep a bell pepper cut it in half lengthways. Take out the seeds and the membrane. \nIt's a little bit bitter. You can just do it with your fingers and then you can decide do you want slices like this to be eaten raw as a snack, as a crudite or larger pieces that you might like to roast to then put on a sandwich or add to a salad."", ""You can slide it, cut it into large dice, and that's how you cut a papaya.""]"
Is a Core an anatomical part of a pineapple?,Yes.,"[""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple."", ""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""- [Audience] Pineapple.  \nThis is a pineapple, and this is how you cut a pineapple. We have a couple different ways of doing this, but this is the way that I would do it. \nTake my pineapple, take the top and the bottom off. I lay it on the the flat side and then I'm just gonna peel away the skin. \nI make sure that I go deep enough to get all these little eyes out, so you get most of the eyes off.""]"
"What is the edibility of a pineapple's Core - can it be eaten, should it be avoided or must it be avoided?",The pineapple core is fibrous and woody and should be avoided.,"[""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple."", ""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""- [Audience] Pineapple.  \nThis is a pineapple, and this is how you cut a pineapple. We have a couple different ways of doing this, but this is the way that I would do it. \nTake my pineapple, take the top and the bottom off. I lay it on the the flat side and then I'm just gonna peel away the skin. \nI make sure that I go deep enough to get all these little eyes out, so you get most of the eyes off.""]"
Is a Shell an anatomical part of a pineapple?,"Yes. The speaker refers to the ""center core"" of the pineapple which is fibrous and woody.","[""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple."", ""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""- [Audience] Pineapple.  \nThis is a pineapple, and this is how you cut a pineapple. We have a couple different ways of doing this, but this is the way that I would do it. \nTake my pineapple, take the top and the bottom off. I lay it on the the flat side and then I'm just gonna peel away the skin. \nI make sure that I go deep enough to get all these little eyes out, so you get most of the eyes off.""]"
Is a Peel an anatomical part of a pineapple?,Yes.,"[""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple."", ""- [Audience] Pineapple.  \nThis is a pineapple, and this is how you cut a pineapple. We have a couple different ways of doing this, but this is the way that I would do it. \nTake my pineapple, take the top and the bottom off. I lay it on the the flat side and then I'm just gonna peel away the skin. \nI make sure that I go deep enough to get all these little eyes out, so you get most of the eyes off.""]"
"What is the edibility of a pineapple's Peel - can it be eaten, should it be avoided or must it be avoided?","The context focuses on how to cut and prepare the edible flesh of a pineapple, implying the peel should be avoided.","[""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple."", ""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""- [Audience] Pineapple.  \nThis is a pineapple, and this is how you cut a pineapple. We have a couple different ways of doing this, but this is the way that I would do it. \nTake my pineapple, take the top and the bottom off. I lay it on the the flat side and then I'm just gonna peel away the skin. \nI make sure that I go deep enough to get all these little eyes out, so you get most of the eyes off.""]"
Is a Stem an anatomical part of a pineapple?,Yes.,"[""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple."", ""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli.""]"
"When cutting a pineapple, what tool should be used?",A sharp knife.,"[""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""- [Audience] Pineapple.  \nThis is a pineapple, and this is how you cut a pineapple. We have a couple different ways of doing this, but this is the way that I would do it. \nTake my pineapple, take the top and the bottom off. I lay it on the the flat side and then I'm just gonna peel away the skin. \nI make sure that I go deep enough to get all these little eyes out, so you get most of the eyes off."", ""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple.""]"
"When peeling a pineapple, what tool should be used?",A knife.,"[""- [Audience] Pineapple.  \nThis is a pineapple, and this is how you cut a pineapple. We have a couple different ways of doing this, but this is the way that I would do it. \nTake my pineapple, take the top and the bottom off. I lay it on the the flat side and then I'm just gonna peel away the skin. \nI make sure that I go deep enough to get all these little eyes out, so you get most of the eyes off."", ""Here's another way to cut a pineapple, and if you're gonna serve the pineapple on maybe a buffet or something that you want a little more visual, this is the other way you can do it. \nYou take the pineapple and you're gonna cut it directly in half with the skin on, and you're gonna go all the way through the top of the pineapple as well, okay, and it looks really pretty like that. \n- Wow."", ""I take the pineapple, I split it right down the middle, split it right down the middle again, and I get it into quarters, and right down here in the middle of the pineapple is really fibrous and kind of woody. \nWhat I'll do is I'll lay it on its side, and take out that center core, so once you get that core out, you can make it into some nice slices. \nI have it nice and flat here, really nice. [audience clapping] Beautiful sliced pineapple.""]"
Is a Core an anatomical part of a pumpkin?,"No. The context mentions removing the seeds and ""core"" from a cabbage, but not a pumpkin.","[""- [Audience] Pumpkin. \n- So, this is a pumpkin. This is classically what people use for jack-o-lanterns. I'm just gonna whack this sucker in half, okay? \nI'm just gonna cut the stem right off, and then I'm just gonna cut it directly in half, and I'm gonna kinda do what I call the axe murderer on it."", ""And just do the bottom. [peeler scraping over squash] \nAnd then the top too. [peeler scraping over squash] The best way is to cut the neck off like that and then cut this base in half and take out the seeds. Just scrape. [spoon rustling against squash] \nIf you're just roasting it you can really do any shape you like. Just take off the base. Then you might like to have shapes like this. Or you might like to have larger cubed pieces like this."", 'Cabbage, cabbage is also a member of the cruciferous family with broccoli and cauliflower. I like to take off the tougher leaves off the outside. Then I cut off the end just to make it flat and then cut it in half. \nAnd look how beautiful. If I was to roast it I would cut it in half again, take out the core and then cut it in like two to three-inch pieces. The other way to do it is to thinly slice and just shave it like this.']"
Is a Shell an anatomical part of a pumpkin?,"No. The context refers to the skin, seeds, and flesh of the pumpkin, but not a shell.","[""- [Audience] Pumpkin. \n- So, this is a pumpkin. This is classically what people use for jack-o-lanterns. I'm just gonna whack this sucker in half, okay? \nI'm just gonna cut the stem right off, and then I'm just gonna cut it directly in half, and I'm gonna kinda do what I call the axe murderer on it."", ""They are a squash family member similar to a zucchini, very mild tasting. You can eat the skin. You need to take out the seeds though. We used to just eat it steamed and we would just cut it like this. \n[knife tapping against wooden board] And you could also do that to roast. It's a very mild taste sort of, [crunchy chewing] it's like a cucumber and zucchini kind of mix 'cause it's crunchy like it's a cucumber but very mild like a zucchini, yeah. [crunchy chewing]"", ""And just do the bottom. [peeler scraping over squash] \nAnd then the top too. [peeler scraping over squash] The best way is to cut the neck off like that and then cut this base in half and take out the seeds. Just scrape. [spoon rustling against squash] \nIf you're just roasting it you can really do any shape you like. Just take off the base. Then you might like to have shapes like this. Or you might like to have larger cubed pieces like this.""]"
Is a Peel an anatomical part of a pumpkin?,Yes.,"[""- [Audience] Pumpkin. \n- So, this is a pumpkin. This is classically what people use for jack-o-lanterns. I'm just gonna whack this sucker in half, okay? \nI'm just gonna cut the stem right off, and then I'm just gonna cut it directly in half, and I'm gonna kinda do what I call the axe murderer on it."", ""The skin kind of peels away really nice. I'm gonna take some of the seed pod out. It's got a nice, soft flesh, and exactly like it advertises, it tastes like a cross between a cucumber and a melon. \n \n- [Audience] Quince. \n- This is a quince, kinda looks like a cross between an apple and a pear. \nQuince needs to be processed before you actually eat it, and the way that I do that is I'm gonna cut off both ends and peel."", ""- [Audience] Gooseberries. \nThese are gooseberries. They have this beautiful kind of husk. It actually, when it hangs from the plant, looks kind of like a lantern. \nYou peel the husk away, and you're just basically gonna cut it. \nThey have almost like a citrus-y taste to them, and just a little sour, but it'd be a great condiment for things that are fatty, or even maybe something a little salty.""]"
"What is the edibility of a pumpkin's Peel - can it be eaten, should it be avoided or must it be avoided?",The context doesn't explicitly state whether pumpkin peel is edible.,"[""Butternut squash, it's in season in fall and there's a lot of different things you can do with it. One of the best things to do with squash besides making soup is to roast to. \nYou can leave the skin on but mostly I take it off and I like to put a towel down because when you start peeling it it bleeds and gets very sticky and slippery and you can slip and cut yourself if you're losing control of your peeler. \nSo peeling it just the fell length like this. [peeler scraping over squash]"", ""Bitter melon, bitter melon is a member of the watermelon family. It can be eaten in a variety of ways. You don't need to peel it. You do need to take out the seeds though.\nSo I would cut it longways like this and take out these seeds by scraping with a spoon, just like you would, say, a squash. Say you were to saute it you could cut it on an angle like this."", ""- [Audience] Pumpkin. \n- So, this is a pumpkin. This is classically what people use for jack-o-lanterns. I'm just gonna whack this sucker in half, okay? \nI'm just gonna cut the stem right off, and then I'm just gonna cut it directly in half, and I'm gonna kinda do what I call the axe murderer on it.""]"
Is a Stem an anatomical part of a pumpkin?,Yes.,"[""- [Audience] Pumpkin. \n- So, this is a pumpkin. This is classically what people use for jack-o-lanterns. I'm just gonna whack this sucker in half, okay? \nI'm just gonna cut the stem right off, and then I'm just gonna cut it directly in half, and I'm gonna kinda do what I call the axe murderer on it."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli."", ""If you wanna use your stems get them together and just cut straight across and use this when you're cooking carrots and celery for a soup. [knife tapping against wooden board] Like that.""]"
"When cutting a pumpkin, what tool should be used?",A knife.,"[""- [Audience] Pumpkin. \n- So, this is a pumpkin. This is classically what people use for jack-o-lanterns. I'm just gonna whack this sucker in half, okay? \nI'm just gonna cut the stem right off, and then I'm just gonna cut it directly in half, and I'm gonna kinda do what I call the axe murderer on it."", ""You can slide it, cut it into large dice, and that's how you cut a papaya."", ""Turnip, turnip can be used in all the ways you would a parsnip, a carrot, even a potato. Although it has a little bit more of a pungent flavor and a lot of people don't love it.\nIt does need to be peeled. [peeler grinding on turnip] I would take off the end, cut it in half and then I would cut it like this into sort of wedges and then into odd shapes.\nOr you could cut it into sort of wedge-type pieces like that. That's a turnip.""]"
"When peeling a pumpkin, what tool should be used?",A peeler.,"[""Turnip, turnip can be used in all the ways you would a parsnip, a carrot, even a potato. Although it has a little bit more of a pungent flavor and a lot of people don't love it.\nIt does need to be peeled. [peeler grinding on turnip] I would take off the end, cut it in half and then I would cut it like this into sort of wedges and then into odd shapes.\nOr you could cut it into sort of wedge-type pieces like that. That's a turnip."", ""- [Audience] Pumpkin. \n- So, this is a pumpkin. This is classically what people use for jack-o-lanterns. I'm just gonna whack this sucker in half, okay? \nI'm just gonna cut the stem right off, and then I'm just gonna cut it directly in half, and I'm gonna kinda do what I call the axe murderer on it."", ""And just do the bottom. [peeler scraping over squash] \nAnd then the top too. [peeler scraping over squash] The best way is to cut the neck off like that and then cut this base in half and take out the seeds. Just scrape. [spoon rustling against squash] \nIf you're just roasting it you can really do any shape you like. Just take off the base. Then you might like to have shapes like this. Or you might like to have larger cubed pieces like this.""]"
Is a Core an anatomical part of a strawberry?,No.,"[""- [Audience] Strawberries. \n- This is a strawberry, okay. Couple things you wanna do. You wanna take off the hull, give it a little twist. If there's still a little hard piece in there, get a really sharp paring knife and just the tip goes in here, and you can turn the strawberry around and get that little hard piece of stem out, if you want."", ""- [Audience] Gooseberries. \nThese are gooseberries. They have this beautiful kind of husk. It actually, when it hangs from the plant, looks kind of like a lantern. \nYou peel the husk away, and you're just basically gonna cut it. \nThey have almost like a citrus-y taste to them, and just a little sour, but it'd be a great condiment for things that are fatty, or even maybe something a little salty."", ""So that's the florets. And then the way to use the stem is you need to cut off the sides or the skin and it's hard to do with a peeler. And you kind of need to take off 'cause it's very tough.\nSo you can see it's kind of woody and fibrous. And the inside is delicious cause it's very tender and it can be also just steamed or sauteed and cut into any size that you'd like. \nAnd you could actually eat this raw, it's really delicious. [knife tapping against wooden board] And that's broccoli.""]"
Is a Shell an anatomical part of a strawberry?,No. The context discusses removing the hull (stem) from a strawberry.,"[""- [Audience] Strawberries. \n- This is a strawberry, okay. Couple things you wanna do. You wanna take off the hull, give it a little twist. If there's still a little hard piece in there, get a really sharp paring knife and just the tip goes in here, and you can turn the strawberry around and get that little hard piece of stem out, if you want."", ""This or the pomegranate was in the Garden of Eden. \n- [Audience] Whoa. \n- It wasn't an apple, it was a quince or a pomegranate, a little trivia. [laughs] \n \n- [Audience] Cherimoya. \n- This is a cherimoya. I'm just gonna cut this in half, and there's a bunch of black seeds in the center. \nIt has a white kind of creamy flesh, and you kinda gotta pull it away from the seeds to eat it."", ""- [Audience] Gooseberries. \nThese are gooseberries. They have this beautiful kind of husk. It actually, when it hangs from the plant, looks kind of like a lantern. \nYou peel the husk away, and you're just basically gonna cut it. \nThey have almost like a citrus-y taste to them, and just a little sour, but it'd be a great condiment for things that are fatty, or even maybe something a little salty.""]"
Is a Peel an anatomical part of a strawberry?,"No. The context refers to peeling the skin of a strawberry, not a separate anatomical part called a ""peel"".","[""- [Audience] Strawberries. \n- This is a strawberry, okay. Couple things you wanna do. You wanna take off the hull, give it a little twist. If there's still a little hard piece in there, get a really sharp paring knife and just the tip goes in here, and you can turn the strawberry around and get that little hard piece of stem out, if you want."", ""The skin kind of peels away really nice. I'm gonna take some of the seed pod out. It's got a nice, soft flesh, and exactly like it advertises, it tastes like a cross between a cucumber and a melon. \n \n- [Audience] Quince. \n- This is a quince, kinda looks like a cross between an apple and a pear. \nQuince needs to be processed before you actually eat it, and the way that I do that is I'm gonna cut off both ends and peel."", ""- [Audience] Gooseberries. \nThese are gooseberries. They have this beautiful kind of husk. It actually, when it hangs from the plant, looks kind of like a lantern. \nYou peel the husk away, and you're just basically gonna cut it. \nThey have almost like a citrus-y taste to them, and just a little sour, but it'd be a great condiment for things that are fatty, or even maybe something a little salty.""]"
